order_id,customer_id,order_date,status,total_amount
O0032119,C002377,2026-05-21 06:14:00,completed,10626.67
O0032120,C007197,2026-01-02 16:17:00,completed,5224.6
O0032121,C003947,2026-06-08 15:25:00,cancelled,5938.03
O0032122,C006575,2026-05-09 06:49:00,completed,4192.74
O0032123,C004788,2026-05-17 20:02:00,pending,17182.24
O0032124,C008815,2026-02-02 21:59:00,pending,18669.36
O0032125,C008616,2026-05-10 15:13:00,pending,1948.23
O0032126,C005525,2026-01-28 10:13:00,completed,6994.06
O0032127,C009995,2026-04-30 14:19:00,completed,7964.92
O0032128,C000365,2026-04-23 14:26:00,completed,9837.91
O0032129,C001223,2026-01-30 03:47:00,completed,8324.04
O0032130,C009087,2026-01-13 06:19:00,cancelled,7561.67
O0032131,C005656,2026-01-16 19:55:00,cancelled,7847.21
O0032132,C007542,2026-01-20 06:07:00,completed,13539.96
O0032133,C003180,2026-01-11 08:41:00,completed,8939.76
O0032134,C001597,2026-01-04 16:11:00,pending,9156.45
O0032135,C006415,2026-05-19 07:09:00,pending,13623.09
O0032136,C005998,2026-01-03 19:36:00,refunded,4969.75
O0032137,C005316,2026-01-12 03:44:00,completed,13806.69
O0032138,C008875,2026-03-23 21:17:00,completed,18305.03
O0032139,C005475,2026-02-06 15:47:00,completed,2225.94
O0032140,C002020,2026-06-25 11:19:00,completed,11180.3
O0032141,C006577,2026-05-31 06:35:00,completed,7221.78
O0032142,C008348,2026-04-23 09:30:00,pending,5639.79
O0032143,C008199,2026-01-20 22:00:00,completed,10381.47
O0032144,C001354,2026-03-01 07:54:00,completed,2742.32
O0032145,C006371,2026-04-24 07:41:00,completed,9872.95
O0032146,C009875,2026-03-10 20:11:00,pending,10779.21
O0032147,C006911,2026-03-16 11:45:00,completed,9167.48
O0032148,C007608,2026-05-07 16:23:00,completed,11726.4
O0032149,C002612,2026-02-15 08:23:00,pending,2706.49
O0032150,C004853,2026-05-17 07:01:00,completed,139.6
O0032151,C003205,2026-02-10 08:00:00,refunded,7635.68
O0032152,C004819,2026-04-08 10:44:00,completed,1700.01
O0032153,C008672,2026-02-17 08:49:00,completed,11450.3
O0032154,C004213,2026-01-24 18:27:00,completed,13624.18
O0032155,C003166,2026-02-24 18:56:00,completed,7819.4
O0032156,C007359,2026-03-15 15:29:00,refunded,7744.1
O0032157,C001007,2026-02-05 04:06:00,completed,2373.91
O0032158,C002551,2026-01-22 07:40:00,refunded,11376.25
O0032159,C001360,2026-01-10 02:45:00,completed,17918.3
O0032160,C005748,2026-05-06 02:36:00,completed,5294.97
O0032161,C002912,2026-04-30 20:35:00,completed,3468.51
O0032162,C004976,2026-05-17 07:13:00,completed,11867.02
O0032163,C001954,2026-06-02 23:30:00,completed,4736.9
O0032164,C008485,2026-03-27 19:12:00,completed,7006.17
O0032165,C009598,2026-03-23 18:43:00,completed,6246.42
O0032166,C000583,2026-01-23 20:53:00,completed,5364.12
O0032167,C006349,2026-06-09 06:50:00,completed,2300.94
O0032168,C004489,2026-04-04 04:07:00,refunded,13914.98
O0032169,C005602,2026-04-04 23:27:00,completed,17966.92
O0032170,C004687,2026-01-23 09:07:00,pending,11648.46
O0032171,C006390,2026-01-14 10:43:00,completed,2960.48
O0032172,C003505,2026-03-25 22:03:00,completed,21014.72
O0032173,C005515,2026-04-24 12:14:00,cancelled,2935.8
O0032174,C003011,2026-02-07 03:19:00,refunded,6352.13
O0032175,C006302,2026-01-08 00:31:00,pending,13143.57
O0032176,C006358,2026-03-24 19:56:00,completed,6391.43
O0032177,C002109,2026-06-01 16:45:00,completed,955.46
O0032178,C001082,2026-06-26 09:12:00,cancelled,5317.1
O0032179,C002207,2026-04-11 15:59:00,completed,3068.28
O0032180,C000095,2026-04-07 14:34:00,completed,8199.42
O0032181,C001484,2026-03-16 22:38:00,completed,9995.96
O0032182,C006492,2026-06-15 05:43:00,completed,18158.71
O0032183,C002562,2026-04-02 10:38:00,completed,8251.93
O0032184,C000406,2026-04-05 23:06:00,completed,10530.21
O0032185,C009697,2026-04-05 03:38:00,completed,3443.94
O0032186,C003803,2026-05-11 00:55:00,completed,6532.34
O0032187,C008582,2026-06-17 07:20:00,completed,7973.77
O0032188,C007464,2026-06-16 22:30:00,pending,4575.14
O0032189,C007293,2026-03-02 20:53:00,completed,3548.94
O0032190,C005553,2026-03-07 06:36:00,completed,3838.66
O0032191,C000299,2026-04-29 23:38:00,pending,4908.98
O0032192,C002274,2026-01-09 10:05:00,completed,2312.34
O0032193,C001140,2026-02-01 07:45:00,completed,2016.49
O0032194,C000151,2026-05-06 21:53:00,completed,7039.59
O0032195,C002579,2026-04-08 19:48:00,cancelled,15018.42
O0032196,C005325,2026-04-12 11:23:00,cancelled,1282.38
O0032197,C008058,2026-04-22 15:48:00,completed,7079.19
O0032198,C004735,2026-01-15 06:49:00,completed,8642.26
O0032199,C004514,2026-04-20 18:53:00,completed,9945.13
O0032200,C001949,2026-01-30 01:41:00,pending,1911.95
O0032201,C009555,2026-06-17 11:50:00,completed,10657.57
O0032202,C005322,2026-03-02 03:39:00,cancelled,1646.16
O0032203,C000740,2026-03-11 07:39:00,pending,10444.1
O0032204,C000137,2026-03-13 04:07:00,completed,1428.99
O0032205,C009101,2026-03-13 01:23:00,completed,2393.19
O0032206,C008304,2026-02-28 07:36:00,completed,6867.12
O0032207,C005027,2026-06-20 00:01:00,completed,20130.29
O0032208,C004119,2026-04-15 15:02:00,completed,9594.25
O0032209,C008400,2026-05-30 19:50:00,completed,13689.98
O0032210,C006581,2026-03-23 02:09:00,completed,13112.02
O0032211,C001435,2026-04-25 11:12:00,completed,5917.35
O0032212,C009273,2026-05-25 01:34:00,refunded,7154.01
O0032213,C000593,2026-01-31 03:47:00,completed,49.28
O0032214,C001711,2026-03-12 12:42:00,completed,4387.01
O0032215,C005518,2026-05-11 06:46:00,completed,14076.43
O0032216,C000305,2026-06-28 13:20:00,cancelled,2842.47
O0032217,C004038,2026-06-30 04:53:00,completed,10656.56
O0032218,C004694,2026-06-15 00:46:00,completed,4525.17
O0032219,C006178,2026-04-19 02:45:00,completed,6929.67
O0032220,C004566,2026-03-20 15:20:00,cancelled,7463.24
O0032221,C006270,2026-01-15 00:31:00,completed,22869.58
O0032222,C001103,2026-03-03 13:48:00,pending,4356.3
O0032223,C008313,2026-05-11 17:07:00,completed,3337.89
O0032224,C009732,2026-04-06 22:07:00,completed,3452.77
O0032225,C001008,2026-04-13 11:43:00,completed,18814.09
O0032226,C004792,2026-03-05 13:18:00,pending,9135.21
O0032227,C003433,2026-06-06 04:57:00,completed,5022.81
O0032228,C008926,2026-01-08 07:04:00,completed,1224.71
O0032229,C004611,2026-06-04 15:14:00,completed,4309.67
O0032230,C009460,2026-02-03 19:23:00,completed,6914.36
O0032231,C004377,2026-01-20 14:04:00,completed,280.83
O0032232,C008865,2026-04-18 14:27:00,cancelled,4640.54
O0032233,C001809,2026-03-04 20:49:00,completed,7130.76
O0032234,C002556,2026-03-18 01:35:00,cancelled,13997.91
O0032235,C009496,2026-06-12 14:20:00,completed,2614.75
O0032236,C005503,2026-02-11 19:22:00,completed,1848.97
O0032237,C002982,2026-04-05 11:56:00,completed,9389.22
O0032238,C007457,2026-06-21 12:57:00,completed,2798.22
O0032239,C005545,2026-05-19 18:49:00,completed,7212.75
O0032240,C005431,2026-02-06 12:26:00,completed,11452.34
O0032241,C001506,2026-06-01 00:23:00,completed,9101.16
O0032242,C006604,2026-06-30 16:44:00,completed,12077.2
O0032243,C004760,2026-05-01 22:30:00,completed,4513.77
O0032244,C002307,2026-03-15 16:12:00,completed,2319.22
O0032245,C001686,2026-04-23 17:01:00,completed,3216.6
O0032246,C001550,2026-04-17 10:02:00,completed,6403.6
O0032247,C004770,2026-04-17 03:58:00,completed,6106.32
O0032248,C002339,2026-03-21 01:12:00,completed,8857.53
O0032249,C004340,2026-01-14 01:29:00,completed,1151.22
O0032250,C001505,2026-03-29 11:19:00,refunded,31811.54
O0032251,C002533,2026-05-21 03:57:00,completed,7154.12
O0032252,C008109,2026-04-28 11:45:00,completed,5175.57
O0032253,C006768,2026-02-01 04:35:00,completed,15990.96
O0032254,C001796,2026-04-06 18:05:00,completed,12344.35
O0032255,C005615,2026-06-27 16:05:00,completed,8671.55
O0032256,C005681,2026-05-12 05:35:00,pending,10965.79
O0032257,C000651,2026-05-20 17:01:00,cancelled,4556.85
O0032258,C001742,2026-05-25 07:55:00,completed,7813.18
O0032259,C001734,2026-03-27 00:09:00,completed,3911.76
O0032260,C008753,2026-05-29 23:10:00,completed,6572.7
O0032261,C001660,2026-01-28 14:38:00,cancelled,11174.65
O0032262,C004297,2026-03-11 05:02:00,completed,13610.96
O0032263,C000296,2026-03-13 23:26:00,completed,7135.58
O0032264,C008938,2026-01-06 19:23:00,completed,15218.64
O0032265,C008697,2026-01-14 18:09:00,completed,4497.48
O0032266,C007371,2026-03-10 02:35:00,completed,20378.09
O0032267,C008575,2026-01-15 07:21:00,refunded,6926.62
O0032268,C006126,2026-05-22 13:34:00,pending,16669.71
O0032269,C007090,2026-01-02 13:02:00,completed,6992.95
O0032270,C005774,2026-05-05 01:07:00,cancelled,2663.69
O0032271,C006359,2026-03-03 10:16:00,completed,2193.0
O0032272,C008380,2026-03-16 13:27:00,cancelled,14266.96
O0032273,C004922,2026-01-11 17:37:00,completed,16776.16
O0032274,C001070,2026-03-01 14:14:00,completed,13281.18
O0032275,C009866,2026-03-19 09:33:00,pending,4434.77
O0032276,C002352,2026-01-02 19:46:00,cancelled,9664.72
O0032277,C000818,2026-02-21 20:57:00,completed,10456.35
O0032278,C000960,2026-04-05 03:04:00,cancelled,13999.86
O0032279,C005918,2026-03-08 01:05:00,cancelled,1755.51
O0032280,C004007,2026-06-30 06:09:00,completed,6876.01
O0032281,C003007,2026-06-10 09:06:00,completed,15578.6
O0032282,C006304,2026-06-21 15:28:00,completed,9928.88
O0032283,C002390,2026-06-12 09:55:00,completed,9901.92
O0032284,C000891,2026-03-29 22:10:00,completed,16147.4
O0032285,C006832,2026-04-27 09:06:00,completed,8084.54
O0032286,C000813,2026-01-25 12:40:00,cancelled,2638.68
O0032287,C003072,2026-01-29 03:08:00,cancelled,5647.42
O0032288,C000495,2026-03-03 13:36:00,completed,909.78
O0032289,C001120,2026-06-18 21:52:00,completed,9213.33
O0032290,C008440,2026-02-27 15:47:00,completed,4131.58
O0032291,C001688,2026-01-11 20:10:00,completed,2691.0
O0032292,C009400,2026-01-10 10:58:00,completed,731.71
O0032293,C002124,2026-05-15 15:26:00,completed,9333.18
O0032294,C001641,2026-05-17 03:09:00,completed,8415.39
O0032295,C009778,2026-05-14 20:55:00,completed,9726.6
O0032296,C001792,2026-03-04 16:02:00,completed,24771.84
O0032297,C009699,2026-05-16 09:20:00,completed,4930.96
O0032298,C009059,2026-05-16 11:49:00,completed,8518.44
O0032299,C001427,2026-03-06 03:16:00,completed,17165.39
O0032300,C005020,2026-05-12 06:39:00,completed,22089.95
O0032301,C004151,2026-05-12 05:35:00,completed,2946.89
O0032302,C007169,2026-03-27 04:26:00,completed,2199.89
O0032303,C001044,2026-05-22 09:00:00,cancelled,6955.12
O0032304,C005056,2026-05-26 22:39:00,completed,10827.05
O0032305,C003013,2026-05-09 22:01:00,completed,10727.8
O0032306,C004708,2026-01-16 07:24:00,completed,6322.24
O0032307,C004802,2026-03-31 11:42:00,completed,5514.61
O0032308,C009954,2026-04-03 01:51:00,refunded,6302.88
O0032309,C007362,2026-01-30 16:53:00,completed,10151.7
O0032310,C001394,2026-01-09 09:14:00,pending,7629.14
O0032311,C007140,2026-05-15 07:15:00,completed,4063.08
O0032312,C003871,2026-02-19 12:03:00,completed,467.46
O0032313,C004865,2026-06-25 07:34:00,completed,11529.2
O0032314,C002447,2026-02-09 15:23:00,completed,16985.7
O0032315,C001212,2026-01-20 18:35:00,completed,4995.54
O0032316,C003609,2026-01-28 07:56:00,completed,4398.39
O0032317,C009598,2026-03-03 01:14:00,pending,25201.38
O0032318,C000906,2026-04-18 14:39:00,completed,5118.83
O0032319,C009998,2026-06-29 16:43:00,completed,5679.36
O0032320,C008664,2026-05-07 20:47:00,completed,11142.4
O0032321,C009748,2026-05-18 08:25:00,completed,8747.52
O0032322,C007255,2026-02-07 15:28:00,completed,10778.81
O0032323,C003671,2026-06-02 04:57:00,completed,8401.5
O0032324,C008656,2026-01-03 08:43:00,refunded,10363.37
O0032325,C002815,2026-02-19 02:05:00,completed,9471.09
O0032326,C001788,2026-01-06 10:57:00,completed,18181.38
O0032327,C007575,2026-01-21 20:47:00,completed,6214.02
O0032328,C000333,2026-06-20 06:38:00,completed,5023.85
O0032329,C008417,2026-02-08 19:18:00,completed,5802.81
O0032330,C008855,2026-06-20 02:19:00,completed,2430.08
O0032331,C001581,2026-04-17 22:11:00,completed,13398.68
O0032332,C007650,2026-04-21 17:35:00,completed,6695.0
O0032333,C009392,2026-05-13 23:05:00,completed,11326.78
O0032334,C003233,2026-06-28 11:50:00,cancelled,9270.32
O0032335,C006975,2026-04-01 18:50:00,cancelled,10149.8
O0032336,C006711,2026-03-12 02:55:00,completed,12739.67
O0032337,C006207,2026-05-26 20:56:00,completed,2300.02
O0032338,C003887,2026-06-22 02:55:00,cancelled,4590.8
O0032339,C007622,2026-02-03 11:36:00,completed,9700.14
O0032340,C005094,2026-02-09 06:20:00,completed,6741.98
O0032341,C001000,2026-01-01 16:05:00,completed,6977.58
O0032342,C008787,2026-01-20 11:48:00,completed,4797.8
O0032343,C007990,2026-01-30 09:06:00,completed,12056.97
O0032344,C005086,2026-03-27 13:28:00,completed,8027.88
O0032345,C006414,2026-05-24 06:38:00,completed,727.64
O0032346,C001794,2026-05-31 20:07:00,completed,15038.87
O0032347,C002355,2026-04-21 08:46:00,completed,4736.15
O0032348,C007405,2026-04-24 01:51:00,completed,7249.14
O0032349,C004558,2026-02-16 03:27:00,completed,12141.12
O0032350,C002499,2026-03-04 04:27:00,pending,18951.96
O0032351,C003720,2026-03-02 10:19:00,completed,2368.45
O0032352,C007388,2026-03-25 10:40:00,completed,7833.41
O0032353,C007645,2026-03-20 23:11:00,completed,4362.38
O0032354,C003059,2026-04-18 07:19:00,completed,11568.27
O0032355,C005471,2026-03-17 22:55:00,cancelled,8070.37
O0032356,C006804,2026-05-19 10:54:00,completed,14001.83
O0032357,C005142,2026-03-17 16:47:00,completed,9556.13
O0032358,C009404,2026-02-24 05:34:00,cancelled,11070.24
O0032359,C004443,2026-03-06 00:30:00,completed,20092.39
O0032360,C003049,2026-03-16 08:46:00,completed,14866.54
O0032361,C008416,2026-03-22 07:03:00,completed,4418.24
O0032362,C004469,2026-04-30 17:58:00,completed,21698.77
O0032363,C006419,2026-02-12 20:37:00,pending,16135.8
O0032364,C004805,2026-06-09 13:20:00,completed,16353.8
O0032365,C005941,2026-05-12 05:42:00,completed,8678.09
O0032366,C002171,2026-02-16 12:22:00,cancelled,1779.34
O0032367,C001443,2026-01-22 15:59:00,pending,12747.63
O0032368,C006840,2026-05-21 15:46:00,completed,13622.94
O0032369,C003801,2026-01-05 00:56:00,completed,8768.8
O0032370,C004487,2026-03-16 22:24:00,completed,3123.9
O0032371,C001174,2026-04-01 15:15:00,completed,12195.02
O0032372,C003223,2026-02-01 12:06:00,completed,2796.08
O0032373,C002248,2026-05-20 01:59:00,completed,14455.63
O0032374,C002191,2026-04-27 22:01:00,completed,16453.63
O0032375,C009105,2026-06-02 03:06:00,completed,3440.8
O0032376,C008650,2026-01-16 12:11:00,completed,6421.37
O0032377,C004546,2026-05-19 05:06:00,completed,6519.42
O0032378,C003133,2026-02-08 08:27:00,completed,10010.77
O0032379,C001579,2026-01-10 14:20:00,completed,1468.76
O0032380,C001625,2026-02-06 17:28:00,completed,10704.09
O0032381,C008457,2026-05-24 21:19:00,completed,3537.7
O0032382,C007144,2026-06-03 04:03:00,completed,1076.44
O0032383,C005133,2026-04-20 22:09:00,completed,20910.82
O0032384,C006927,2026-05-18 11:11:00,completed,16369.59
O0032385,C007570,2026-06-25 17:01:00,pending,11658.18
O0032386,C005795,2026-04-13 21:54:00,cancelled,4748.0
O0032387,C008062,2026-01-05 00:04:00,pending,10789.94
O0032388,C002574,2026-04-12 08:01:00,cancelled,5923.0
O0032389,C006062,2026-03-25 01:32:00,completed,6530.28
O0032390,C004618,2026-03-09 14:43:00,completed,15994.86
O0032391,C000792,2026-05-05 14:38:00,cancelled,16842.87
O0032392,C001173,2026-04-25 12:19:00,completed,5665.22
O0032393,C002510,2026-05-01 06:34:00,completed,2244.06
O0032394,C004962,2026-02-22 04:58:00,pending,11470.6
O0032395,C001253,2026-03-05 07:23:00,completed,2121.74
O0032396,C007707,2026-04-01 12:38:00,completed,12582.58
O0032397,C000707,2026-02-12 06:49:00,cancelled,15915.52
O0032398,C005977,2026-05-13 19:41:00,completed,4861.66
O0032399,C007749,2026-04-01 09:43:00,pending,1506.96
O0032400,C007863,2026-03-30 05:27:00,completed,2414.51
O0032401,C006994,2026-03-20 23:08:00,pending,12054.27
O0032402,C009976,2026-03-06 00:50:00,completed,13501.08
O0032403,C008841,2026-04-11 10:14:00,pending,14410.29
O0032404,C001211,2026-01-27 05:31:00,completed,14820.79
O0032405,C005504,2026-06-14 03:50:00,cancelled,8405.95
O0032406,C000322,2026-03-17 03:05:00,completed,8504.28
O0032407,C002521,2026-06-25 07:22:00,completed,11719.46
O0032408,C000217,2026-04-07 11:18:00,refunded,10830.23
O0032409,C009976,2026-06-09 22:10:00,refunded,17352.06
O0032410,C008616,2026-04-07 10:44:00,refunded,3247.78
O0032411,C008623,2026-03-02 21:10:00,completed,7953.24
O0032412,C002612,2026-02-24 12:55:00,refunded,6927.18
O0032413,C006417,2026-01-26 06:32:00,completed,3769.64
O0032414,C008257,2026-05-16 00:44:00,refunded,5505.52
O0032415,C001846,2026-01-30 09:35:00,completed,8619.03
O0032416,C008854,2026-01-09 05:57:00,completed,1215.04
O0032417,C001691,2026-06-21 15:10:00,completed,4938.74
O0032418,C001133,2026-03-03 03:36:00,completed,15189.46
O0032419,C001748,2026-05-27 15:28:00,cancelled,19089.52
O0032420,C009800,2026-06-07 15:55:00,completed,6798.07
O0032421,C005021,2026-01-14 17:21:00,completed,10254.99
O0032422,C008186,2026-01-23 13:15:00,completed,12163.12
O0032423,C000954,2026-06-09 17:03:00,completed,4058.32
O0032424,C003152,2026-02-13 00:26:00,completed,9390.01
O0032425,C000106,2026-05-13 00:20:00,completed,2878.73
O0032426,C005355,2026-06-02 22:26:00,completed,13807.94
O0032427,C006091,2026-06-15 19:18:00,completed,9559.91
O0032428,C001602,2026-06-06 21:18:00,completed,1537.32
O0032429,C007096,2026-04-29 09:04:00,cancelled,11353.68
O0032430,C005169,2026-06-08 11:11:00,completed,15568.74
O0032431,C009938,2026-05-29 18:38:00,pending,22591.66
O0032432,C001336,2026-04-15 04:32:00,completed,30183.51
O0032433,C001416,2026-04-04 13:32:00,completed,577.72
O0032434,C008541,2026-02-03 02:12:00,completed,4394.4
O0032435,C008235,2026-03-17 10:47:00,pending,498.24
O0032436,C001549,2026-03-23 11:46:00,completed,3844.48
O0032437,C005815,2026-02-09 12:48:00,refunded,1301.6
O0032438,C005977,2026-04-29 01:28:00,completed,11556.81
O0032439,C006212,2026-05-28 09:56:00,completed,11793.38
O0032440,C007190,2026-02-11 17:52:00,cancelled,2359.08
O0032441,C003679,2026-01-15 16:33:00,completed,4407.9
O0032442,C007563,2026-03-11 11:51:00,cancelled,12533.63
O0032443,C006107,2026-06-22 03:31:00,completed,5272.4
O0032444,C007322,2026-05-18 15:36:00,pending,834.28
O0032445,C008413,2026-05-28 10:01:00,completed,1245.61
O0032446,C001528,2026-03-06 14:52:00,refunded,1319.34
O0032447,C001168,2026-02-18 19:47:00,completed,2456.22
O0032448,C003499,2026-04-11 15:42:00,completed,24111.45
O0032449,C007602,2026-03-27 16:04:00,completed,10266.12
O0032450,C007294,2026-01-09 05:12:00,completed,9649.32
O0032451,C000063,2026-02-24 20:42:00,completed,14386.26
O0032452,C003147,2026-05-31 14:52:00,completed,5702.5
O0032453,C002086,2026-02-12 01:23:00,completed,974.99
O0032454,C005903,2026-01-04 21:08:00,completed,11445.3
O0032455,C005612,2026-04-12 19:15:00,pending,10967.46
O0032456,C001140,2026-04-11 09:59:00,completed,9499.34
O0032457,C008621,2026-03-19 04:41:00,completed,4448.32
O0032458,C002486,2026-03-01 16:52:00,completed,10050.36
O0032459,C005795,2026-03-31 03:03:00,cancelled,7418.49
O0032460,C004775,2026-03-20 04:58:00,completed,3991.82
